File_Path,Class_Label,Class_Index
Extracted_images/Angry/12970.png,Angry,0
Extracted_images/Angry/12971.png,Angry,0
Extracted_images/Angry/12972.png,Angry,0
Extracted_images/Angry/12975.png,Angry,0
Extracted_images/Angry/12984.png,Angry,0
Extracted_images/Angry/12989.png,Angry,0
Extracted_images/Angry/1299.png,Angry,0
Extracted_images/Angry/13001.png,Angry,0
Extracted_images/Angry/13013.png,Angry,0
Extracted_images/Angry/13019.png,Angry,0
Extracted_images/Angry/13022.png,Angry,0
Extracted_images/Angry/13029.png,Angry,0
Extracted_images/Angry/13038.png,Angry,0
Extracted_images/Angry/13041.png,Angry,0
Extracted_images/Angry/13055.png,Angry,0
Extracted_images/Angry/13057.png,Angry,0
Extracted_images/Angry/13059.png,Angry,0
Extracted_images/Angry/13075.png,Angry,0
Extracted_images/Angry/1308.png,Angry,0
Extracted_images/Angry/13092.png,Angry,0
Extracted_images/Angry/13094.png,Angry,0
Extracted_images/Angry/13095.png,Angry,0
Extracted_images/Angry/1311.png,Angry,0
Extracted_images/Angry/13118.png,Angry,0
Extracted_images/Angry/13125.png,Angry,0
Extracted_images/Angry/13128.png,Angry,0
Extracted_images/Angry/13134.png,Angry,0
Extracted_images/Angry/13141.png,Angry,0
Extracted_images/Angry/13148.png,Angry,0
Extracted_images/Angry/13149.png,Angry,0
Extracted_images/Angry/13159.png,Angry,0
Extracted_images/Angry/13167.png,Angry,0
Extracted_images/Angry/1317.png,Angry,0
Extracted_images/Angry/13182.png,Angry,0
Extracted_images/Angry/13190.png,Angry,0
Extracted_images/Angry/13201.png,Angry,0
Extracted_images/Angry/13207.png,Angry,0
Extracted_images/Angry/13208.png,Angry,0
Extracted_images/Angry/13210.png,Angry,0
Extracted_images/Angry/13216.png,Angry,0
Extracted_images/Angry/13220.png,Angry,0
Extracted_images/Angry/13223.png,Angry,0
Extracted_images/Angry/13224.png,Angry,0
Extracted_images/Angry/13238.png,Angry,0
Extracted_images/Angry/13239.png,Angry,0
Extracted_images/Angry/13256.png,Angry,0
Extracted_images/Angry/13267.png,Angry,0
Extracted_images/Angry/13279.png,Angry,0
Extracted_images/Angry/13297.png,Angry,0
Extracted_images/Angry/13324.png,Angry,0
Extracted_images/Angry/13334.png,Angry,0
Extracted_images/Angry/13345.png,Angry,0
Extracted_images/Angry/13351.png,Angry,0
Extracted_images/Angry/13352.png,Angry,0
Extracted_images/Angry/13355.png,Angry,0
Extracted_images/Angry/13376.png,Angry,0
Extracted_images/Angry/1338.png,Angry,0
Extracted_images/Angry/13386.png,Angry,0
Extracted_images/Angry/13391.png,Angry,0
Extracted_images/Angry/13395.png,Angry,0
Extracted_images/Angry/13399.png,Angry,0
Extracted_images/Angry/134.png,Angry,0
Extracted_images/Angry/1340.png,Angry,0
Extracted_images/Angry/13402.png,Angry,0
Extracted_images/Angry/13403.png,Angry,0
Extracted_images/Angry/13408.png,Angry,0
Extracted_images/Angry/13415.png,Angry,0
Extracted_images/Angry/13416.png,Angry,0
Extracted_images/Angry/13418.png,Angry,0
Extracted_images/Angry/13425.png,Angry,0
Extracted_images/Angry/13431.png,Angry,0
Extracted_images/Angry/13437.png,Angry,0
Extracted_images/Angry/13442.png,Angry,0
Extracted_images/Angry/13451.png,Angry,0
Extracted_images/Angry/13452.png,Angry,0
Extracted_images/Angry/13463.png,Angry,0
Extracted_images/Angry/13478.png,Angry,0
Extracted_images/Angry/13481.png,Angry,0
Extracted_images/Angry/1349.png,Angry,0
Extracted_images/Angry/13499.png,Angry,0
Extracted_images/Angry/1350.png,Angry,0
Extracted_images/Angry/13503.png,Angry,0
Extracted_images/Angry/13511.png,Angry,0
Extracted_images/Angry/13514.png,Angry,0
Extracted_images/Angry/13517.png,Angry,0
Extracted_images/Angry/13533.png,Angry,0
Extracted_images/Angry/13535.png,Angry,0
Extracted_images/Angry/13543.png,Angry,0
Extracted_images/Angry/13550.png,Angry,0
Extracted_images/Angry/13559.png,Angry,0
Extracted_images/Angry/13568.png,Angry,0
Extracted_images/Angry/13577.png,Angry,0
Extracted_images/Angry/1358.png,Angry,0
Extracted_images/Angry/13582.png,Angry,0
Extracted_images/Angry/13599.png,Angry,0
Extracted_images/Angry/13607.png,Angry,0
Extracted_images/Angry/13621.png,Angry,0
Extracted_images/Angry/13636.png,Angry,0
Extracted_images/Angry/13640.png,Angry,0
Extracted_images/Angry/1365.png,Angry,0
Extracted_images/Angry/13671.png,Angry,0
Extracted_images/Angry/13672.png,Angry,0
Extracted_images/Angry/13673.png,Angry,0
Extracted_images/Angry/13675.png,Angry,0
Extracted_images/Angry/13676.png,Angry,0
Extracted_images/Angry/13680.png,Angry,0
Extracted_images/Angry/1370.png,Angry,0
Extracted_images/Angry/1372.png,Angry,0
Extracted_images/Angry/1373.png,Angry,0
Extracted_images/Angry/13735.png,Angry,0
Extracted_images/Angry/13738.png,Angry,0
Extracted_images/Angry/1374.png,Angry,0
Extracted_images/Angry/13742.png,Angry,0
Extracted_images/Angry/13745.png,Angry,0
Extracted_images/Angry/13746.png,Angry,0
Extracted_images/Angry/13748.png,Angry,0
Extracted_images/Angry/1375.png,Angry,0
Extracted_images/Angry/13758.png,Angry,0
Extracted_images/Angry/13768.png,Angry,0
Extracted_images/Angry/13770.png,Angry,0
Extracted_images/Angry/13778.png,Angry,0
Extracted_images/Angry/13781.png,Angry,0
Extracted_images/Angry/13787.png,Angry,0
Extracted_images/Angry/13791.png,Angry,0
Extracted_images/Angry/13797.png,Angry,0
Extracted_images/Angry/13809.png,Angry,0
Extracted_images/Angry/13831.png,Angry,0
Extracted_images/Angry/1384.png,Angry,0
Extracted_images/Angry/13844.png,Angry,0
Extracted_images/Angry/13858.png,Angry,0
Extracted_images/Angry/1386.png,Angry,0
Extracted_images/Angry/13861.png,Angry,0
Extracted_images/Angry/13862.png,Angry,0
Extracted_images/Angry/13890.png,Angry,0
Extracted_images/Angry/13892.png,Angry,0
Extracted_images/Angry/13902.png,Angry,0
Extracted_images/Angry/13903.png,Angry,0
Extracted_images/Angry/1392.png,Angry,0
Extracted_images/Angry/13926.png,Angry,0
Extracted_images/Angry/1393.png,Angry,0
Extracted_images/Angry/13934.png,Angry,0
Extracted_images/Angry/13936.png,Angry,0
Extracted_images/Angry/13941.png,Angry,0
Extracted_images/Angry/13942.png,Angry,0
Extracted_images/Angry/13948.png,Angry,0
Extracted_images/Angry/13950.png,Angry,0
Extracted_images/Angry/13951.png,Angry,0
Extracted_images/Angry/13952.png,Angry,0
Extracted_images/Angry/13956.png,Angry,0
Extracted_images/Angry/13958.png,Angry,0
Extracted_images/Angry/1396.png,Angry,0
Extracted_images/Angry/13961.png,Angry,0
Extracted_images/Angry/13967.png,Angry,0
Extracted_images/Angry/1397.png,Angry,0
Extracted_images/Angry/13978.png,Angry,0
Extracted_images/Angry/13981.png,Angry,0
Extracted_images/Angry/14008.png,Angry,0
Extracted_images/Angry/14018.png,Angry,0
Extracted_images/Angry/14022.png,Angry,0
Extracted_images/Angry/14029.png,Angry,0
Extracted_images/Angry/14030.png,Angry,0
Extracted_images/Angry/14046.png,Angry,0
Extracted_images/Angry/14056.png,Angry,0
Extracted_images/Angry/14058.png,Angry,0
Extracted_images/Angry/14061.png,Angry,0
Extracted_images/Angry/14064.png,Angry,0
Extracted_images/Angry/14071.png,Angry,0
Extracted_images/Angry/14083.png,Angry,0
Extracted_images/Angry/14085.png,Angry,0
Extracted_images/Angry/14095.png,Angry,0
Extracted_images/Angry/14096.png,Angry,0
Extracted_images/Angry/14104.png,Angry,0
Extracted_images/Angry/14108.png,Angry,0
Extracted_images/Angry/14118.png,Angry,0
